age,workClass,fnlwgt,education,educNum,mariStat,occup,relationship,origEthn,sex,capitalGain,capitalLoss,hoursWeek,nativCountry,income,LcapitalGain,LcapitalLoss,ageQ,hoursWeekQ
46,Self-Employed,216414,Masters,14,Married,Sales,Husband,White,Male,None,clHigh,60,United-States,incHigh,0,7.58984151218266,Ag4,HW3
54,Federal-Govt,27432,HS-grad,9,Married,Admin,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag5,HW2
54,Private,145419,HS-grad,9,Married,Sales,Husband,White,Male,None,clLow,50,United-States,incLow,0,7.42237370098682,Ag5,HW3
56,Private,147202,HS-Graduate,10,Not-Married,Admin,Not-in-family,White,Female,None,None,45,Euro_1,incLow,0,0,Ag5,HW3
27,Private,29261,HS-Graduate,10,Never-Married,Sales,Unmarried,White,Male,None,None,50,United-States,incLow,0,0,Ag2,HW3
26,Private,359543,Bachelors,13,Never-Married,Admin,Own-child,White,Female,None,None,40,Latin-America,incLow,0,0,Ag1,HW2
41,Other-Govt,227644,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
32,Private,188154,HS-Graduate,10,Not-Married,Blue-Collar,Unmarried,White,Female,None,None,40,United-States,incLow,0,0,Ag2,HW2
18,Private,110142,HS-grad,9,Never-Married,Admin,Own-child,White,Female,None,None,30,United-States,incLow,0,0,Ag1,HW1
36,Private,186415,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,65,United-States,incLow,0,0,Ag3,HW3
37,Private,175720,Dropout,6,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
31,Private,172865,Dropout,3,Never-Married,Blue-Collar,Own-child,White,Male,None,None,25,Latin-America,incLow,0,0,Ag2,HW1
46,Private,35969,Bachelors,13,Married,White-Collar,Husband,White,Male,None,None,51,United-States,incLow,0,0,Ag4,HW3
24,Private,433330,HS-grad,9,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
25,Self-Employed,160261,Bachelors,13,Never-Married,White-Collar,Own-child,Asian,Male,None,None,35,China,incLow,0,0,Ag1,HW1
55,Private,189528,Dropout,3,Married,Blue-Collar,Husband,White,Male,None,None,50,United-States,incLow,0,0,Ag5,HW3
64,Other-Govt,113324,HS-grad,9,Widowed,White-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
30,Other-Govt,118500,Bachelors,13,Never-Married,Professional,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag2,HW2
65,Private,89681,Masters,14,Never-Married,Professional,Not-in-family,White,Male,None,None,99,United-States,incLow,0,0,Ag5,HW3
46,Federal-Govt,199925,Bachelors,13,Not-Married,Professional,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
45,Private,102308,Masters,14,Married,White-Collar,Husband,White,Male,cgHigh,None,60,United-States,incHigh,9.61747075940341,0,Ag4,HW3
18,Private,444607,HS-Graduate,10,Never-Married,Sales,Own-child,White,Female,None,None,25,United-States,incLow,0,0,Ag1,HW1
32,Private,176998,Bachelors,13,Married,White-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
34,Other-Govt,366198,Doctorate,16,Married,Professional,Husband,White,Male,None,None,45,Euro_1,incHigh,0,0,Ag3,HW3
35,Private,180686,HS-grad,9,Married,Blue-Collar,Husband,White,Male,cgLow,None,40,United-States,incLow,8.05134093329298,0,Ag3,HW2
26,Private,108019,HS-grad,9,Never-Married,Blue-Collar,Own-child,White,Male,cgLow,None,40,United-States,incLow,8.10952565975287,0,Ag1,HW2
24,Private,153542,HS-Graduate,10,Never-Married,Sales,Other-relative,White,Male,None,None,35,United-States,incLow,0,0,Ag1,HW1
45,Self-Employed,210364,HS-grad,9,Married,Sales,Husband,White,Male,cgHigh,None,80,United-States,incHigh,9.61747075940341,0,Ag4,HW3
36,Private,185394,Dropout,6,Never-Married,Blue-Collar,Not-in-family,White,Female,None,None,34,United-States,incLow,0,0,Ag3,HW1
44,Private,222703,Dropout,4,Married,Blue-Collar,Husband,Other,Male,None,None,40,Latin-America,incLow,0,0,Ag4,HW2
23,Private,183945,HS-Graduate,10,Never-Married,Admin,Not-in-family,White,Female,None,None,60,United-States,incLow,0,0,Ag1,HW3
57,Private,161964,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,55,United-States,incLow,0,0,Ag5,HW3
41,Self-Employed,375574,HS-Graduate,10,Married,Sales,Husband,White,Male,None,None,60,Latin-America,incHigh,0,0,Ag3,HW3
20,Other-Govt,312427,HS-grad,9,Married,Other-occups,Husband,Black,Male,None,None,30,Latin-America,incLow,0,0,Ag1,HW1
32,Private,53373,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,None,None,36,United-States,incLow,0,0,Ag2,HW1
60,Private,166330,HS-grad,9,Married,Service,Wife,White,Female,cgHigh,None,40,United-States,incHigh,11.5129254649702,0,Ag5,HW2
38,Self-Employed,124665,Bachelors,13,Never-Married,Blue-Collar,Not-in-family,White,Female,None,None,20,United-States,incLow,0,0,Ag3,HW1
29,Private,146719,HS-grad,9,Never-Married,Blue-Collar,Not-in-family,White,Female,None,None,45,United-States,incLow,0,0,Ag2,HW3
22,Private,306593,HS-grad,9,Never-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
21,Private,156687,HS-Graduate,10,Never-Married,Sales,Own-child,Asian,Male,None,None,30,British-Commonwealth,incLow,0,0,Ag1,HW1
40,Other-Govt,153489,HS-grad,9,Married,Service,Other-relative,White,Male,cgLow,None,40,United-States,incLow,8.05134093329298,0,Ag3,HW2
59,Private,231377,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,clLow,45,United-States,incHigh,0,7.52240023138712,Ag5,HW3
45,Other-Govt,127089,Masters,14,Not-Married,White-Collar,Not-in-family,White,Male,None,None,45,United-States,incLow,0,0,Ag4,HW3
76,Other-Govt,329355,HS-grad,9,Widowed,Service,Not-in-family,White,Female,None,None,13,United-States,incLow,0,0,Ag5,HW1
45,Private,178319,Bachelors,13,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag4,HW2
49,Other-Govt,304246,Masters,14,Not-Married,Professional,Unmarried,White,Female,None,None,70,United-States,incLow,0,0,Ag4,HW3
36,Other-Govt,174640,Associates,11,Never-Married,Other-occups,Not-in-family,Black,Female,None,None,60,United-States,incHigh,0,0,Ag3,HW3
22,Private,148294,Dropout,7,Never-Married,Blue-Collar,Own-child,White,Male,None,None,35,United-States,incLow,0,0,Ag1,HW1
47,Private,298037,Associates,11,Not-Married,Professional,Unmarried,White,Female,None,None,44,United-States,incLow,0,0,Ag4,HW3
26,Private,98155,HS-grad,9,Married,Sales,Husband,White,Male,None,None,55,United-States,incLow,0,0,Ag1,HW3
21,Private,102766,HS-Graduate,10,Not-Married,Blue-Collar,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
27,Private,78529,HS-grad,9,Never-Married,Blue-Collar,Own-child,White,Female,None,None,15,United-States,incLow,0,0,Ag2,HW1
26,Private,136309,Bachelors,13,Never-Married,Service,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
20,Private,275357,Associates,11,Never-Married,Other-occups,Own-child,White,Female,None,None,25,United-States,incLow,0,0,Ag1,HW1
31,Self-Employed,33117,Masters,14,Never-Married,Professional,Not-in-family,White,Male,None,None,45,British-Commonwealth,incLow,0,0,Ag2,HW3
57,Other-Govt,199546,Masters,14,Not-Married,Service,Unmarried,Black,Female,None,None,40,United-States,incLow,0,0,Ag5,HW2
39,Private,184128,Dropout,7,Not-Married,Sales,Other-relative,White,Female,None,None,40,United-States,incLow,0,0,Ag3,HW2
36,Private,337039,Associates,12,Never-Married,Other-occups,Not-in-family,Black,Male,cgHigh,None,40,British-Commonwealth,incHigh,9.57115672841547,0,Ag3,HW2
66,Private,126511,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,None,45,United-States,incLow,0,0,Ag5,HW3
34,Other-Govt,325792,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
21,Private,119474,HS-grad,9,Never-Married,Service,Other-relative,White,Female,None,None,40,United-States,incLow,0,0,Ag1,HW2
40,Private,153238,Bachelors,13,Married,White-Collar,Husband,White,Male,None,clHigh,32,United-States,incHigh,0,7.55118686729615,Ag3,HW1
49,Other-Govt,321851,Associates,12,Not-Married,Admin,Not-in-family,White,Female,None,None,30,United-States,incLow,0,0,Ag4,HW1
48,Self-Employed,108557,HS-Graduate,10,Not-Married,Sales,Not-in-family,White,Female,cgLow,None,60,United-States,incLow,8.10952565975287,0,Ag4,HW3
19,Other-Govt,67217,HS-Graduate,10,Never-Married,Service,Not-in-family,White,Male,cgLow,None,24,United-States,incLow,6.38856140554563,0,Ag1,HW1
42,Private,195508,Dropout,7,Married,Blue-Collar,Husband,Black,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
59,Private,102193,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,45,United-States,incLow,0,0,Ag5,HW3
63,Private,20323,HS-Graduate,10,Not-Married,Service,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag5,HW2
26,Private,122206,HS-grad,9,Never-Married,Blue-Collar,Other-relative,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
41,Private,200652,Dropout,5,Not-Married,Service,Other-relative,White,Female,None,None,35,United-States,incLow,0,0,Ag3,HW1
42,Private,173590,HS-Graduate,10,Married,Admin,Husband,White,Male,None,clLow,40,United-States,incLow,0,7.39572160860205,Ag4,HW2
19,Private,184121,HS-grad,9,Never-Married,Service,Own-child,White,Male,None,None,20,United-States,incLow,0,0,Ag1,HW1
45,Other-Govt,53123,Dropout,7,Married,Service,Wife,White,Female,None,None,25,United-States,incLow,0,0,Ag4,HW1
47,Private,175990,HS-grad,9,Married,Service,Wife,White,Female,None,None,30,United-States,incHigh,0,0,Ag4,HW1
47,Private,316101,HS-grad,9,Not-Married,Admin,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag4,HW2
34,Private,34080,Associates,11,Married,Blue-Collar,Husband,White,Male,None,None,40,British-Commonwealth,incLow,0,0,Ag3,HW2
49,Self-Employed,219718,Bachelors,13,Married,Sales,Husband,White,Male,cgHigh,None,40,United-States,incHigh,9.61747075940341,0,Ag4,HW2
36,Private,126954,HS-grad,9,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
53,Private,99185,HS-grad,9,Widowed,Blue-Collar,Unmarried,White,Male,None,None,40,United-States,incHigh,0,0,Ag5,HW2
39,Private,120074,HS-grad,9,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
52,Self-Employed,77336,Associates,11,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
18,Private,60981,HS-Graduate,10,Never-Married,Sales,Own-child,White,Female,cgLow,None,35,United-States,incLow,7.68570306123455,0,Ag1,HW1
59,Private,77884,Associates,11,Never-Married,Blue-Collar,Not-in-family,Asian,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
50,Private,65408,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,50,United-States,incHigh,0,0,Ag4,HW3
31,Private,173279,Bachelors,13,Married,Other-occups,Husband,Asian,Male,None,None,40,United-States,incHigh,0,0,Ag2,HW2
41,Self-Employed,157686,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag3,HW2
45,Private,277434,Associates,12,Widowed,Other-occups,Unmarried,White,Male,None,None,40,United-States,incHigh,0,0,Ag4,HW2
54,Other-Govt,184620,Masters,14,Not-Married,Professional,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag5,HW2
22,Private,34443,HS-grad,9,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,25,United-States,incLow,0,0,Ag1,HW1
50,Private,268553,HS-grad,9,Married,Blue-Collar,Husband,White,Male,cgLow,None,40,United-States,incHigh,8.89549263145163,0,Ag4,HW2
43,Private,459342,HS-grad,9,Not-Married,Admin,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag4,HW2
48,Other-Govt,148549,Bachelors,13,Married,Professional,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
24,Private,254293,Bachelors,13,Never-Married,White-Collar,Not-in-family,White,Male,cgLow,None,45,United-States,incLow,7.68478394352278,0,Ag1,HW3
54,Private,104501,HS-Graduate,10,Married,Sales,Husband,White,Male,cgHigh,None,40,United-States,incHigh,9.61747075940341,0,Ag5,HW2
26,Private,238367,HS-grad,9,Married,Admin,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
53,Private,180439,Bachelors,13,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag5,HW2
51,Self-Employed,100029,Doctorate,16,Married,Professional,Husband,White,Male,cgHigh,None,40,United-States,incHigh,9.61747075940341,0,Ag5,HW2
54,Private,215990,Masters,14,Married,White-Collar,Husband,White,Male,None,clLow,44,United-States,incHigh,0,7.54327334670545,Ag5,HW3
32,Other-Govt,111567,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,49,United-States,incHigh,0,0,Ag2,HW3
46,Private,319163,HS-grad,9,Married,Blue-Collar,Husband,Black,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
52,Other-Govt,378045,HS-grad,9,Not-Married,Admin,Not-in-family,White,Female,None,None,45,United-States,incLow,0,0,Ag5,HW3
44,Private,177083,HS-grad,9,Not-Married,Admin,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag4,HW2
56,Self-Employed,119891,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,clLow,40,United-States,incLow,0,7.42237370098682,Ag5,HW2
57,Private,127779,HS-grad,9,Married,White-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
35,Private,299353,HS-grad,9,Never-Married,Service,Unmarried,Black,Female,None,None,40,United-States,incLow,0,0,Ag3,HW2
30,Private,63861,Associates,12,Never-Married,Other-occups,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag2,HW2
29,Private,112403,HS-Graduate,10,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,35,United-States,incLow,0,0,Ag2,HW1
49,Private,83610,Bachelors,13,Married,White-Collar,Husband,White,Male,cgHigh,None,66,United-States,incHigh,8.94754601503218,0,Ag4,HW3
28,Private,452808,Dropout,6,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
30,Private,176871,HS-Graduate,10,Not-Married,Admin,Unmarried,Black,Female,None,None,40,United-States,incLow,0,0,Ag2,HW2
45,Private,100651,HS-grad,9,Not-Married,Service,Not-in-family,White,Male,None,clHigh,40,United-States,incLow,0,7.59135704669855,Ag4,HW2
54,Other-Govt,196307,Dropout,6,Married,Admin,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag5,HW2
31,Private,87891,HS-Graduate,10,Married,Admin,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
54,Private,182314,Doctorate,16,Married,White-Collar,Husband,White,Male,None,clHigh,50,United-States,incHigh,0,7.58984151218266,Ag5,HW3
37,Private,179671,Dropout,5,Married,Blue-Collar,Husband,White,Male,None,None,50,United-States,incLow,0,0,Ag3,HW3
34,Private,27494,HS-grad,9,Not-Married,Blue-Collar,Not-in-family,Amer-Indian,Male,None,None,48,United-States,incHigh,0,0,Ag3,HW3
38,Private,338320,Bachelors,13,Married,Professional,Husband,White,Male,None,None,40,British-Commonwealth,incLow,0,0,Ag3,HW2
51,Private,199688,HS-Graduate,10,Married,White-Collar,Husband,White,Male,None,None,45,United-States,incLow,0,0,Ag5,HW3
41,Private,96635,HS-grad,9,Never-Married,White-Collar,Not-in-family,Asian,Male,None,None,60,United-States,incLow,0,0,Ag3,HW3
24,Private,165064,HS-Graduate,10,Never-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
56,Self-Employed,109856,Bachelors,13,Married,White-Collar,Husband,White,Male,cgHigh,None,50,United-States,incHigh,9.61747075940341,0,Ag5,HW3
33,Private,82393,HS-grad,9,Never-Married,Blue-Collar,Own-child,Asian,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
31,Private,209538,Dropout,6,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
27,Private,209891,HS-Graduate,10,Never-Married,Blue-Collar,Not-in-family,Black,Male,None,None,50,United-States,incLow,0,0,Ag2,HW3
32,Self-Employed,56026,Bachelors,13,Married,Sales,Other-relative,White,Male,None,None,45,United-States,incLow,0,0,Ag2,HW3
35,Private,210844,Associates,12,Married,White-Collar,Husband,White,Male,None,None,40,Latin-America,incLow,0,0,Ag3,HW2
43,Private,117158,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,None,None,45,United-States,incHigh,0,0,Ag4,HW3
40,Private,193144,HS-grad,9,Not-Married,Service,Unmarried,White,Female,None,None,36,United-States,incLow,0,0,Ag3,HW1
19,Self-Employed,137578,HS-grad,9,Never-Married,Service,Own-child,White,Male,None,None,53,United-States,incLow,0,0,Ag1,HW3
23,Private,234108,Associates,12,Never-Married,Blue-Collar,Own-child,White,Male,None,None,32,United-States,incLow,0,0,Ag1,HW1
40,Private,155767,HS-grad,9,Not-Married,Blue-Collar,Unmarried,White,Male,None,None,40,United-States,incLow,0,0,Ag3,HW2
59,Private,110820,HS-grad,9,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,38,United-States,incHigh,0,0,Ag5,HW1
43,Private,403276,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag4,HW2
53,Private,123092,HS-grad,9,Widowed,Blue-Collar,Not-in-family,White,Female,None,None,40,United-States,incLow,0,0,Ag5,HW2
26,Private,165673,HS-grad,9,Married,Sales,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
68,Self-Employed,182131,HS-Graduate,10,Married,White-Collar,Husband,White,Male,cgHigh,None,20,United-States,incHigh,9.26917515769708,0,Ag5,HW1
41,Private,204415,Bachelors,13,Married,Sales,Husband,White,Male,None,None,48,United-States,incHigh,0,0,Ag3,HW3
32,Self-Employed,92531,HS-grad,9,Not-Married,Blue-Collar,Unmarried,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
25,Other-Govt,157028,Bachelors,13,Never-Married,White-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
20,Private,228649,HS-grad,9,Never-Married,Service,Own-child,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
22,Private,147253,HS-Graduate,10,Never-Married,Service,Not-in-family,White,Male,None,None,15,United-States,incLow,0,0,Ag1,HW1
33,Private,160784,Dropout,6,Married,Blue-Collar,Husband,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
26,Other-Govt,163189,HS-Graduate,10,Married,Service,Other-relative,White,Male,None,None,40,United-States,incLow,0,0,Ag1,HW2
29,Private,146343,HS-grad,9,Never-Married,Service,Unmarried,Black,Female,None,None,25,United-States,incLow,0,0,Ag2,HW1
20,Private,225811,HS-grad,9,Never-Married,Sales,Own-child,White,Female,None,None,23,United-States,incLow,0,0,Ag1,HW1
58,Private,374108,HS-Graduate,10,Not-Married,Professional,Unmarried,White,Female,None,None,40,United-States,incLow,0,0,Ag5,HW2
32,Private,93930,HS-grad,9,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,40,United-States,incLow,0,0,Ag2,HW2
23,Private,412248,Associates,12,Never-Married,Service,Not-in-family,White,Female,None,None,25,United-States,incLow,0,0,Ag1,HW1
30,Private,427474,Dropout,5,Married,Service,Husband,White,Male,None,None,40,Latin-America,incLow,0,0,Ag2,HW2
67,Other-Govt,160158,HS-Graduate,10,Married,Blue-Collar,Husband,White,Male,None,None,8,United-States,incLow,0,0,Ag5,HW1
26,Private,159603,Associates,12,Never-Married,Admin,Unmarried,White,Female,None,None,32,United-States,incLow,0,0,Ag1,HW1
53,Self-Employed,101017,HS-grad,9,Married,White-Collar,Husband,White,Male,None,None,35,United-States,incLow,0,0,Ag5,HW1
27,Other-Govt,163862,HS-grad,9,Married,Blue-Collar,Husband,White,Male,None,None,60,United-States,incLow,0,0,Ag2,HW3
29,Not-Working,212588,HS-Graduate,10,Married,Blue-Collar,Own-child,White,Male,None,None,65,United-States,incLow,0,0,Ag2,HW3
38,Other-Govt,321943,Doctorate,16,Married,Professional,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag3,HW2
48,Private,287480,Masters,14,Married,Other-occups,Husband,White,Male,None,None,40,United-States,incHigh,0,0,Ag4,HW2
28,Private,168514,Associates,12,Married,White-Collar,Wife,White,Female,None,None,40,United-States,incLow,0,0,Ag2,HW2
18,Private,88642,HS-Graduate,10,Never-Married,Sales,Own-child,White,Male,None,None,15,United-States,incLow,0,0,Ag1,HW1
