"valence" "year" "acousticness" "danceability" "duration" "energy" "instrumentalness" "key" "liveness" "loudness" "mode" "popularity" "speechiness" "tempo" "pop.class"
"26115" 0.203 1957 0.989 0.684 315467 0.0888 0.915 "C" 0.164 -18.268 1 23 0.0577 73.557 "C"
"76835" 0.598 1940 0.542 0.717 107700 0.0577 0 "C" 0.519 -20.113 0 0 0.954 127.688 "D"
"138132" 0.592 2006 0.0219 0.702 250147 0.598 1.44e-06 "A" 0.25 -5.05 1 40 0.0653 87.017 "C"
"140116" 0.212 2017 0.348 0.674 213747 0.331 4.87e-06 "C" 0.0725 -11.716 0 59 0.0842 99.992 "B"
"63081" 0.0983 1960 0.982 0.338 305427 0.0766 0.886 "Ab" 0.0815 -18.486 1 23 0.036 82.509 "C"
"26531" 0.698 1959 0.879 0.608 130533 0.321 5.41e-05 "E" 0.251 -12.496 0 28 0.028 108.768 "C"
"73742" 0.856 2013 0.0966 0.57 218368 0.662 0 "Ab" 0.161 -3.872 1 55 0.0363 94.948 "B"
"64347" 0.114 1966 0.957 0.179 228120 0.147 0.00143 "Ab" 0.133 -17.22 1 31 0.0355 91.396 "C"
"79586" 0.676 1956 0.739 0.71 145013 0.411 0.0621 "Gb" 0.133 -10.446 0 13 0.0414 118.59 "D"
"6226" 0.89 1953 0.846 0.515 139933 0.362 3.66e-05 "Db" 0.268 -10.843 1 33 0.0324 161.334 "C"
"38476" 0.234 2020 0.168 0.567 176650 0.545 0 "Db" 0.112 -6.668 0 77 0.0448 174.146 "A"
"12243" 0.612 1983 0.000692 0.512 256933 0.947 0.114 "A" 0.0283 -5.659 0 60 0.0401 117.461 "B"
"96832" 0.519 1960 0.554 0.716 172600 0.32 0.00247 "G" 0.138 -9.742 1 12 0.0471 140.013 "D"
"14563" 0.19 1994 2.31e-05 0.286 276667 0.822 1.31e-05 "A" 0.353 -3.366 0 65 0.0381 90.96 "A"
"70741" 0.514 1998 0.341 0.732 297893 0.603 0 "C" 0.113 -7.624 1 42 0.0271 104.498 "B"
"8732" 0.88 1965 0.481 0.722 189307 0.208 0.881 "A" 0.119 -23.775 0 49 0.0466 116.793 "B"
"158617" 0.661 1960 0.935 0.493 109707 0.087 0.127 "E" 0.111 -15.525 1 7 0.152 172.603 "D"
"38445" 0.463 2020 0.109 0.6 195268 0.723 0 "Gb" 0.167 -4.928 0 78 0.158 149.881 "A"
"49814" 0.851 1983 0.654 0.699 214280 0.616 0 "C" 0.0385 -5.688 1 38 0.025 101.032 "C"
"9369" 0.557 1968 0.383 0.572 166573 0.267 0.494 "E" 0.115 -17.321 0 51 0.0334 76.492 "B"
"34482" 0.158 1999 0.342 0.362 252893 0.459 0 "C" 0.111 -8.62 1 51 0.0274 147.063 "B"
"66176" 0.415 1975 0.73 0.391 227347 0.181 0.0111 "F" 0.115 -19.829 1 36 0.0432 153.039 "C"
"21556" 0.193 1934 0.856 0.227 167587 0.421 0.00822 "Bb" 0.128 -9.974 1 2 0.0331 137.648 "D"
"99112" 0.761 1972 0.0961 0.518 308600 0.612 0.0319 "F" 0.0585 -12.649 0 27 0.048 146.831 "C"
"78171" 0.0769 1949 0.989 0.353 280667 0.0142 0.891 "Ab" 0.0891 -23.577 1 0 0.0409 109.399 "D"
"30866" 0.481 1981 0.306 0.622 239387 0.383 8.6e-06 "D" 0.0529 -11.868 1 45 0.0289 103.877 "B"
"104146" 0.848 1997 0.667 0.654 218200 0.441 0 "A" 0.417 -9.411 1 41 0.0322 135.977 "B"
"99389" 0.162 1973 0.812 0.437 165493 0.183 0.185 "G" 0.11 -15.349 1 28 0.0294 131.897 "C"
"34024" 0.398 1997 0.904 0.516 171293 0.118 1.12e-06 "B" 0.109 -19.164 1 54 0.0331 91.693 "B"
"30321" 0.833 1979 0.354 0.706 251333 0.516 4.19e-06 "B" 0.205 -11.037 0 54 0.0474 94.716 "B"
"40828" 0.431 1938 0.995 0.558 187983 0.212 0.0325 "Eb" 0.145 -13.692 1 0 0.0354 90.06 "D"
"124777" 0.0658 2020 0.0279 0.374 179976 0.577 5.6e-06 "Db" 0.562 -7.085 1 69 0.302 184.201 "A"
"145291" 0.823 1968 0.488 0.403 160173 0.618 0.000126 "Bb" 0.157 -11.932 1 17 0.0299 137.739 "D"
"126274" 0.237 1947 0.99 0.364 173707 0.155 0.00207 "A" 0.0931 -13.354 1 0 0.0721 70.474 "D"
"16098" 0.266 2002 1.4e-05 0.376 265560 0.908 1.4e-05 "E" 0.241 -3.793 0 68 0.0879 144.581 "A"
"156248" 0.175 1948 0.871 0.188 544173 0.159 0.898 "F" 0.112 -14.147 1 0 0.0362 85.87 "D"
"84203" 0.545 1979 0.274 0.378 214120 0.448 4.88e-06 "A" 0.832 -11.701 1 39 0.047 94.161 "C"
"114543" 0.629 1968 0.456 0.601 161640 0.591 0.000109 "D" 0.217 -7.066 1 27 0.0367 116.237 "C"
"140062" 0.152 2016 0.00741 0.508 270640 0.823 0 "Eb" 0.104 -3.711 1 56 0.031 95.98 "B"
"21900" 0.47 1935 0.984 0.558 179827 0.228 2.55e-05 "F" 0.105 -12.721 1 0 0.0341 95.884 "D"
"126313" 0.815 1947 0.977 0.454 187617 0.364 2.41e-06 "G" 0.694 -7.657 0 0 0.125 175.308 "D"
"27408" 0.372 1964 0.436 0.527 286133 0.534 0 "Eb" 0.0756 -5.84 1 37 0.0306 84.775 "C"
"158601" 0.294 1960 0.971 0.506 249960 0.0284 0.42 "Bb" 0.0536 -22.768 1 9 0.0474 158.137 "D"
"36593" 0.352 2010 0.000176 0.59 224093 0.698 0 "B" 0.107 -4.262 1 61 0.0286 95.975 "A"
"100889" 0.609 1981 0.075 0.529 347507 0.491 0.028 "C" 0.123 -15.282 0 32 0.0307 130.691 "C"
"30965" 0.599 1982 0.829 0.724 519707 0.268 0.000528 "B" 0.492 -15.384 1 56 0.0403 86.727 "B"
"125834" 0.703 1945 0.978 0.511 199493 0.298 0.45 "F" 0.348 -11.969 0 0 0.122 129.584 "D"
"137615" 0.706 2004 0.0165 0.745 231267 0.714 9.64e-05 "A" 0.148 -7.192 0 45 0.0364 87.967 "B"
"62629" 0.525 1957 0.834 0.616 179173 0.302 0 "Db" 0.0878 -6.404 1 17 0.0467 71.348 "D"
"26121" 0.836 1957 0.51 0.621 137893 0.259 0 "F" 0.0672 -12.505 0 27 0.1 138.664 "C"
"36822" 0.88 2011 0.000102 0.446 190787 0.9 1.89e-05 "Bb" 0.0404 -3.541 0 67 0.0489 187.961 "A"
"133263" 0.943 1982 0.304 0.842 237293 0.763 0.00714 "E" 0.105 -7.224 0 28 0.0322 114.984 "C"
"63825" 0.239 1963 0.877 0.385 203440 0.257 4.9e-06 "A" 0.116 -10.843 1 24 0.0263 154.361 "C"
"78143" 0.158 1949 0.983 0.275 820373 0.0953 0.911 "C" 0.0956 -23.488 0 0 0.0353 141.369 "D"
"41637" 0.505 1942 0.969 0.611 97907 0.261 0.881 "Ab" 0.143 -14.975 1 0 0.178 131.124 "D"
"71223" 0.642 2000 0.332 0.801 250040 0.427 4.31e-06 "Eb" 0.0784 -7.802 0 42 0.0487 138.134 "B"
"135301" 0.372 1992 0.431 0.507 212893 0.446 0.000193 "D" 0.177 -8.693 1 32 0.0292 141.284 "C"
"89591" 0.882 2007 0.00187 0.555 189200 0.943 4.23e-05 "D" 0.151 -2.492 1 56 0.0891 165.026 "B"
"111253" 0.428 1952 0.928 0.464 145450 0.215 2.77e-06 "D" 0.114 -12.251 1 0 0.0549 87.929 "D"
"38857" 0.858 1927 0.995 0.847 191120 0.225 0.626 "C" 0.126 -12.448 1 0 0.134 113.45 "D"
"149622" 0.453 1990 0.511 0.556 296760 0.652 0 "E" 0.108 -4.857 0 34 0.0346 123.451 "C"
"22027" 0.735 1936 0.972 0.671 188867 0.182 0.873 "C" 0.136 -16.55 0 4 0.0475 114.851 "D"
"12089" 0.532 1982 0.0439 0.579 268200 0.223 0.00232 "B" 0.0613 -20.208 1 53 0.0364 159.696 "B"
"166230" 0.769 1998 0.161 0.634 407040 0.595 0.34 "A" 0.0878 -6.674 1 35 0.0317 138.158 "C"
"124708" 0.534 2019 0.0656 0.743 181264 0.503 0 "G" 0.0662 -8.947 0 64 0.131 80.714 "A"
"115264" 0.459 1972 0.0201 0.317 233493 0.599 0.86 "A" 0.846 -15.78 0 31 0.0351 104.936 "C"
"153897" 0.499 2011 0.00631 0.392 237960 0.958 1.27e-06 "F" 0.113 -3.052 1 46 0.126 172.117 "B"
"70197" 0.157 1995 0.75 0.354 282202 0.348 3.59e-05 "Bb" 0.116 -7.993 1 51 0.0338 119.794 "B"
"148354" 0.893 1983 0.00129 0.46 197840 0.92 1.94e-05 "E" 0.0825 -5.89 1 22 0.081 154.236 "C"
"83323" 0.785 1975 0.472 0.704 271027 0.597 0.562 "A" 0.082 -9.128 1 35 0.0493 83.037 "C"
"33474" 0.961 1994 0.368 0.601 188310 0.775 0 "F" 0.0535 -7.697 1 54 0.0333 159.109 "B"
"16421" 0.63 2004 0.00577 0.706 259333 0.801 0 "F" 0.0822 -6.333 1 76 0.0399 100.013 "A"
"53641" 0.641 2002 0.202 0.845 206400 0.517 0.00237 "Db" 0.134 -9.35 1 52 0.31 117.929 "B"
"152800" 0.0339 2006 0.849 0.145 130769 0.112 0.93 "B" 0.0949 -22.686 0 45 0.0414 102.691 "B"
"94048" 0.2 1946 0.54 0.118 115572 0.399 0.866 "A" 0.0903 -10.803 0 0 0.0365 55.916 "D"
"121432" 0.481 2003 0.0633 0.764 360987 0.941 0.0477 "G" 0.0535 -8.019 1 40 0.0691 94.557 "C"
"14749" 0.302 1995 0.844 0.241 250984 0.367 0.00279 "G" 0.0873 -7.95 1 66 0.0311 135.267 "A"
"66993" 0.545 1979 0.00341 0.269 366840 0.927 0.479 "C" 0.645 -6.377 0 33 0.0673 161.852 "C"
"132364" 0.869 1978 0.0627 0.614 201373 0.666 0.0035 "C" 0.346 -12.266 1 28 0.0578 107.385 "C"
"127952" 0.801 1955 0.529 0.437 352827 0.651 2.16e-05 "C" 0.905 -12.979 1 3 0.0563 79.583 "D"
"159544" 0.807 1964 0.848 0.576 209360 0.422 0.533 "F" 0.11 -11.961 0 13 0.0585 108.599 "D"
"46085" 0.488 1964 0.954 0.544 137867 0.338 0.878 "F" 0.11 -9.5 0 30 0.0485 84.734 "C"
"79418" 0.384 1955 0.98 0.319 180493 0.132 0 "Ab" 0.0964 -15.904 1 8 0.0317 102.088 "D"
"167700" 0.882 2006 0.181 0.726 232627 0.698 1.04e-06 "A" 0.227 -9.761 1 43 0.109 102.955 "B"
"157327" 0.97 1953 0.724 0.671 202777 0.555 0.000124 "Bb" 0.399 -9.914 1 0 0.0474 111.237 "D"
"142245" 0.5 1950 0.7 0.686 102500 0.311 0 "F" 0.165 -16.233 1 0 0.842 86.124 "D"
"77560" 0.238 1946 0.882 0.509 185600 0.184 0.876 "F" 0.108 -13.015 1 0 0.0356 130.233 "D"
"122107" 0.316 2006 0.0358 0.638 199813 0.43 0.17 "E" 0.275 -8.997 0 43 0.0288 87.589 "B"
"126142" 0.061 1946 0.964 0.242 126067 0.0386 0.12 "E" 0.129 -25.319 0 0 0.0476 72.824 "D"
"88563" 0.397 2001 0.0877 0.432 280947 0.563 0.000355 "D" 0.294 -8.807 1 58 0.0309 136.172 "B"
"67375" 0.832 1981 0.00584 0.645 194373 0.536 0.000839 "B" 0.0551 -10.589 0 32 0.0655 156.7 "C"
"28641" 0.831 1970 0.563 0.513 182040 0.537 1.43e-06 "C" 0.212 -9.563 1 49 0.042 108.475 "B"
"150946" 0.387 1996 0.0141 0.66 306533 0.6 0 "D" 0.0897 -9.771 1 35 0.338 82.948 "C"
"114516" 0.244 1968 0.871 0.271 183160 0.228 0.0108 "Ab" 0.212 -16.48 1 28 0.0307 76.117 "C"
"136369" 0.848 1998 0.156 0.538 165213 0.899 0 "G" 0.428 -6.571 1 43 0.242 155.465 "B"
"2106" 0.446 1932 0.846 0.473 185133 0.143 0.00206 "Db" 0.09 -19.032 1 4 0.0684 127.936 "D"
"25100" 0.508 1952 0.857 0.325 142600 0.335 0.00155 "B" 0.135 -13.843 0 11 0.056 87.298 "D"
"60034" 0.688 1944 0.989 0.456 227373 0.123 0.892 "Db" 0.11 -19.692 1 0 0.0346 78.805 "D"
"84112" 0.446 1978 0.0742 0.36 217160 0.794 7.19e-06 "D" 0.0976 -5.088 1 31 0.0418 175.682 "C"
"93729" 0.857 1945 0.182 0.593 148944 0.904 0.715 "Ab" 0.379 -7.327 1 0 0.153 105.748 "D"
"19338" 0.294 2018 0.0609 0.854 205040 0.569 0.0816 "F" 0.1 -8.151 0 80 0.106 80.015 "A"
"29804" 0.966 1976 0.137 0.806 189665 0.901 0.00404 "G" 0.0578 -4.975 1 43 0.0268 108.417 "B"
"135344" 0.31 1992 0.945 0.401 333819 0.31 3.98e-05 "A" 0.238 -12.845 0 48 0.0751 92.956 "B"
"29514" 0.397 1974 0.513 0.515 286397 0.342 0.000464 "C" 0.0948 -9.97 1 37 0.0273 104.464 "C"
"80333" 0.924 1960 0.698 0.763 146667 0.574 0.415 "D" 0.0617 -7.381 1 13 0.0434 113.255 "D"
"130659" 0.127 1969 0.674 0.293 378960 0.275 3.81e-05 "D" 0.0862 -15.639 1 27 0.0358 95.092 "C"
"117040" 0.228 1981 0.924 0.442 244786 0.2 0.896 "C" 0.257 -18.981 0 34 0.0396 78.834 "C"
"136654" 0.384 1999 0.491 0.637 187400 0.376 0 "A" 0.35 -12.05 1 38 0.027 89.847 "C"
"74743" 0.369 2018 0.299 0.693 205987 0.624 7.64e-06 "C" 0.0955 -7.482 0 74 0.0448 105.002 "A"
"58315" 0.584 1931 0.993 0.744 163507 0.156 0.137 "D" 0.192 -16.5 0 0 0.109 121.134 "D"
"163087" 0.361 1982 0.994 0.476 471373 0.0627 0.901 "F" 0.156 -19.071 0 25 0.0409 76.284 "C"
"119053" 0.964 1991 0.637 0.854 182000 0.626 0 "G" 0.202 -5.077 1 38 0.0982 118.423 "C"
"87202" 0.087 1995 0.968 0.176 266160 0.275 0.000177 "Bb" 0.106 -14.729 1 43 0.0371 103.964 "B"
"97385" 0.394 1963 0.995 0.372 252733 0.153 0.895 "Eb" 0.24 -21.828 1 22 0.0625 86.381 "C"
"3883" 0.525 1941 0.965 0.737 182825 0.168 0 "Ab" 0.165 -15.355 1 5 0.129 116.846 "D"
"17700" 0.473 2010 0.0283 0.616 234560 0.869 0 "C" 0.064 -3.911 1 74 0.0327 127.966 "A"
"60891" 0.588 1949 0.861 0.352 172667 0.794 0.605 "D" 0.214 -6.332 1 4 0.109 97.212 "D"
"57953" 0.611 1929 0.0641 0.754 118800 0.296 0 "C" 0.128 -17.429 1 0 0.928 102.18 "D"
"53310" 0.834 2000 0.11 0.728 239507 0.716 0.00066 "G" 0.043 -6.241 0 48 0.051 89.971 "B"
"52626" 0.535 1997 0.00432 0.584 201933 0.976 0.0408 "Db" 0.333 -3.868 1 51 0.156 140.304 "B"
"148717" 0.252 1985 4.38e-06 0.319 177240 0.894 0.275 "G" 0.114 -5.955 0 32 0.0487 127.808 "C"
"128131" 0.916 1956 0.982 0.64 159348 0.401 0.968 "D" 0.0896 -27.651 1 6 0.0578 103.716 "D"
"114260" 0.842 1967 0.31 0.894 144960 0.28 0 "G" 0.132 -11.515 1 24 0.0545 112.451 "C"
"49260" 0.0889 1980 0.991 0.0887 389133 0.0115 0.913 "C" 0.111 -35.008 1 41 0.0388 69.478 "B"
"84177" 0.348 1979 0.994 0.288 663249 0.103 0.623 "C" 0.0752 -18.562 0 29 0.0469 84.561 "C"
"158425" 0.671 1959 0.78 0.799 153360 0.261 0 "F" 0.131 -12.622 1 9 0.0987 115.584 "D"
"80140" 0.143 1959 0.79 0.371 205133 0.208 0.000124 "Bb" 0.116 -12.4 1 22 0.0317 57.467 "C"
"75138" 0.522 2020 0.000297 0.548 191614 0.836 0 "Db" 0.126 -6.371 0 70 0.0389 114.893 "A"
"126824" 0.522 1950 0.728 0.684 95700 0.298 0 "Db" 0.126 -17.882 1 0 0.619 100.289 "D"
"167064" 0.658 2003 0.0073 0.523 332613 0.859 0 "Db" 0.0981 -6.533 1 37 0.159 162.228 "C"
"3221" 0.382 1938 0.464 0.464 252400 0.569 0.793 "Gb" 0.268 -12.352 1 15 0.0517 166.64 "D"
"32742" 0.209 1991 0.0846 0.508 230533 0.808 0.000727 "C" 0.0719 -12.496 0 49 0.0403 94.255 "B"
"66827" 0.818 1978 0.13 0.697 130057 0.862 1.32e-06 "D" 0.0481 -4.579 1 29 0.146 98.9 "C"
"133721" 0.452 1984 0.0109 0.387 543160 0.505 0.106 "Ab" 0.758 -10.528 1 27 0.0344 140.132 "C"
"59868" 0.718 1943 0.992 0.54 185400 0.289 0.407 "C" 0.138 -11.337 0 0 0.0435 172.228 "D"
"123487" 0.412 2013 0.0372 0.501 171493 0.762 0 "G" 0.422 -5.439 1 49 0.389 166.056 "B"
"36401" 0.438 2009 0.194 0.333 170387 0.524 0 "Bb" 0.124 -6.788 1 55 0.0301 73.393 "B"
"141111" 0.00824 1940 0.963 0.165 225440 0.991 0.967 "Bb" 0.365 -12.661 0 0 0.338 113.707 "D"
"160352" 0.268 1968 0.936 0.464 223347 0.379 0.00018 "F" 0.179 -13.127 1 23 0.0296 109.576 "C"
"22575" 0.518 1939 0.976 0.608 178493 0.156 5.55e-06 "Db" 0.437 -13.251 1 3 0.0771 96.963 "D"
"113687" 0.387 1964 0.776 0.473 443200 0.454 0.859 "C" 0.111 -16.715 0 19 0.0499 114.462 "D"
"31715" 0.504 1985 0.000224 0.356 217240 0.965 1.33e-05 "G" 0.314 -5.492 1 43 0.0575 147.292 "B"
"65483" 0.249 1972 0.872 0.488 446467 0.187 0.0717 "B" 0.722 -19.016 0 35 0.0449 137.426 "C"
"118365" 0.678 1987 0.199 0.382 205200 0.573 0 "C" 0.205 -11.347 1 33 0.0335 171.206 "C"
"97634" 0.551 1964 0.879 0.716 140520 0.133 0 "C" 0.0966 -15.846 1 26 0.0421 62.14 "C"
"164978" 0.294 1992 0.809 0.427 328133 0.397 1.06e-06 "C" 0.0995 -9.529 1 29 0.0305 133.208 "C"
"119809" 0.341 1994 0.000721 0.353 206093 0.887 0.00212 "Ab" 0.361 -10.146 1 41 0.0881 99.823 "B"
"134469" 0.776 1988 0.702 0.837 258400 0.383 1.26e-06 "Bb" 0.0625 -13.166 1 47 0.0312 95.076 "B"
"25714" 0.387 1955 0.989 0.602 109000 0.0458 0.00573 "C" 0.137 -27.614 1 13 0.21 123.305 "D"
"9569" 0.549 1969 0.552 0.394 267507 0.366 9.3e-06 "A" 0.0991 -12.883 1 45 0.0472 91.259 "B"
"28302" 0.647 1968 0.439 0.53 165173 0.517 0 "C" 0.138 -8.258 0 39 0.0293 122.779 "C"
"9555" 0.488 1969 0.311 0.353 286231 0.593 0 "A" 0.0685 -9.675 1 48 0.0457 82.56 "B"
"116075" 0.941 1976 0.322 0.66 179573 0.48 0.00308 "A" 0.0498 -13.832 1 27 0.029 122.163 "C"
"83101" 0.391 1973 0.79 0.347 153547 0.24 0.0168 "A" 0.179 -14.544 1 28 0.0386 113.192 "C"
"114385" 0.939 1967 0.716 0.569 120640 0.524 7.31e-05 "F" 0.131 -8.072 1 18 0.0389 186.776 "D"
"158096" 0.416 1957 0.974 0.359 148960 0.193 0 "D" 0.121 -11.357 0 4 0.0322 89.76 "D"
"63931" 0.929 1964 0.578 0.468 83973 0.812 1.34e-06 "Eb" 0.0765 -8.204 1 28 0.0569 105.835 "C"
"2600" 0.869 1934 0.972 0.7 181093 0.29 0.218 "C" 0.0796 -17.575 1 1 0.299 167.553 "D"
"158352" 0.182 1958 0.987 0.351 162240 0.0327 0.0762 "B" 0.126 -22.868 1 9 0.055 175.278 "D"
"26982" 0.901 1962 0.692 0.794 139533 0.41 2.67e-05 "Db" 0.0892 -10.917 1 39 0.0395 92.078 "C"
"159600" 0.644 1965 0.671 0.625 200400 0.289 0 "D" 0.383 -14.871 0 15 0.0607 120.098 "D"
"101412" 0.932 1983 0.00442 0.549 486933 0.791 0.616 "E" 0.0485 -10.51 0 34 0.0402 166.226 "C"
"66766" 0.532 1978 0.62 0.581 186627 0.495 0.0205 "F" 0.157 -10.233 1 49 0.0434 92.846 "B"
"93732" 0.626 1945 0.12 0.627 102500 0.184 0.00998 "Db" 0.108 -19.14 1 0 0.941 176.901 "D"
"115157" 0.604 1971 0.535 0.724 130827 0.382 0 "G" 0.112 -13.341 1 26 0.0417 109.71 "C"
"122196" 0.375 2007 0.000187 0.374 259507 0.959 0.00206 "G" 0.081 -4.695 1 44 0.14 183.659 "B"
"98946" 0.947 1971 0.00394 0.717 37693 0.892 0.849 "C" 0.157 -9.908 0 24 0.0747 114.364 "C"
"128866" 0.249 1960 0.981 0.487 201640 0.208 0.0219 "Eb" 0.212 -17.166 1 14 0.026 86.531 "D"
"67328" 0.969 1981 0.989 0.414 54013 0.238 0.909 "G" 0.151 -24.808 1 42 0.0449 108.994 "B"
"95557" 0.588 1954 0.517 0.482 234973 0.533 0.843 "G" 0.072 -10.15 1 2 0.0447 109.978 "D"
"148162" 0.357 1982 0.744 0.648 259107 0.479 0.00124 "D" 0.137 -8.923 0 49 0.0312 119.439 "B"
"77448" 0.201 1945 0.654 0.219 165707 0.272 4.58e-06 "F" 0.154 -13.143 1 1 0.0358 72.615 "D"
"16868" 0.466 2006 0.000148 0.469 381947 0.79 0.372 "G" 0.282 -6.889 1 68 0.0391 107.45 "A"
"25424" 0.802 1954 0.989 0.297 126013 0.0604 0.936 "A" 0.0959 -29.582 1 18 0.0394 92.591 "D"
"112638" 0.398 1959 0.781 0.246 197387 0.367 9.01e-06 "Db" 0.336 -10.153 1 16 0.0421 81.151 "D"
"21339" 0.617 1933 0.972 0.593 194933 0.118 0.0141 "A" 0.119 -14.224 0 9 0.033 108.615 "D"
"166855" 0.701 2002 0.23 0.681 193093 0.655 0 "G" 0.289 -9.017 1 36 0.0472 116.555 "C"
"34268" 0.682 1998 0.152 0.66 242067 0.969 0 "Gb" 0.298 -3.917 1 48 0.11 97.206 "B"
"114890" 0.825 1970 0.0872 0.388 292133 0.613 0.482 "A" 0.204 -17.074 1 28 0.0508 91.397 "C"
"107609" 0.729 2014 0.0459 0.615 245227 0.793 0 "D" 0.0641 -5.448 1 50 0.108 85.034 "B"
"121377" 0.926 2002 0.463 0.497 118320 0.818 0 "Eb" 0.171 -3.208 1 38 0.0378 121.846 "C"
"112463" 0.108 1958 0.993 0.314 61973 0.0195 0.293 "Db" 0.117 -25 0 11 0.0716 79.734 "D"
"105591" 0.203 2004 0.0258 0.384 213400 0.765 0 "Ab" 0.0783 -5.232 1 43 0.0329 76.024 "B"
"143398" 0.839 1956 0.795 0.603 239333 0.569 0 "D" 0.761 -9.049 0 4 0.366 107.999 "D"
"108631" 0.71 2019 0.0261 0.724 310250 0.891 0 "Db" 0.273 -0.354 1 63 0.294 92.478 "A"
"81295" 0.56 1964 0.964 0.439 290400 0.447 0.00217 "F" 0.136 -7.341 1 23 0.0412 137.182 "C"
"60770" 0.319 1948 0.99 0.385 373027 0.0467 0.827 "Ab" 0.314 -22.375 0 0 0.0413 140.222 "D"
"124264" 0.18 2017 0.0328 0.487 367391 0.445 0.0104 "Db" 0.0778 -10.959 0 63 0.113 97.031 "A"
"36670" 0.558 2010 0.0104 0.425 135693 0.754 0.112 "D" 0.438 -6.028 1 57 0.0367 152.092 "B"
"169622" 0.772 2015 0.000285 0.364 163267 0.88 0 "Bb" 0.106 -9.291 1 52 0.049 176.13 "B"
"78676" 0.611 1951 0.873 0.762 145254 0.18 0 "Ab" 0.302 -24.285 1 0 0.935 60.919 "D"
"55178" 0.896 2009 0.0761 0.73 183693 0.9 0 "G" 0.238 -3.339 0 56 0.052 128.083 "B"
"15060" 0.652 1997 0.403 0.64 188840 0.533 0 "F" 0.176 -9.846 1 61 0.0264 135.224 "A"
"33885" 0.331 1996 0.766 0.356 223947 0.503 2.51e-06 "A" 0.871 -8.937 1 47 0.0734 88.816 "B"
"158033" 0.407 1957 0.917 0.425 174120 0.185 0 "F" 0.17 -8.82 1 9 0.029 99.066 "D"
"113285" 0.458 1962 0.817 0.43 156240 0.326 0.000139 "F" 0.213 -12.017 1 13 0.0316 78.978 "D"
"90837" 0.709 2013 0.297 0.77 86667 0.606 0 "A" 0.17 -6.888 1 54 0.0358 120.234 "B"
"19220" 0.237 2018 0.0414 0.665 175755 0.651 0 "Db" 0.0896 -5.515 1 81 0.156 163.935 "A"
"152783" 0.623 2006 0.76 0.59 171027 0.587 1.06e-05 "G" 0.538 -7.345 1 41 0.0355 137.973 "B"
"80049" 0.0964 1958 0.944 0.177 329800 0.146 0.885 "Eb" 0.331 -10.86 1 15 0.0325 83.025 "D"
"99671" 0.137 1975 0.984 0.446 291040 0.125 4.87e-05 "G" 0.08 -13.573 0 34 0.0406 83.621 "C"
"85420" 0.345 1985 6.09e-06 0.54 263000 0.779 0.802 "G" 0.0873 -8.571 1 37 0.03 139.639 "C"
"56231" 0.0764 2015 0.00575 0.606 207301 0.642 0.478 "Ab" 0.102 -5.339 1 66 0.0279 84.975 "A"
"51639" 0.631 1992 0.12 0.805 269533 0.788 0 "D" 0.145 -7.205 1 49 0.292 103.53 "B"
"109481" 0.802 1940 0.993 0.527 182907 0.32 0.0324 "Gb" 0.239 -9.745 0 0 0.0514 126.635 "D"
"105383" 0.141 2003 0.0193 0.356 420520 0.943 0 "Ab" 0.073 -6.071 0 42 0.0771 151.29 "B"
"139280" 0.914 2012 0.0019 0.689 250520 0.805 8.23e-05 "D" 0.0683 -11.199 1 58 0.0429 140.791 "B"
"151085" 0.789 1997 0.0151 0.852 236000 0.494 0.00436 "A" 0.141 -9.48 0 37 0.0457 99.935 "C"
"47463" 0.592 1971 0.4 0.524 574467 0.365 0.000435 "Ab" 0.108 -13.436 1 39 0.0437 85.659 "C"
"150340" 0.753 1993 0.0053 0.427 191773 0.959 0.000107 "A" 0.0689 -7.026 1 30 0.0451 110.665 "C"
"155587" 0.21 1930 0.993 0.271 193493 0.322 0.00149 "F" 0.253 -11.535 1 0 0.0328 108.987 "D"
"82714" 0.935 1971 0.319 0.608 194387 0.453 2.27e-06 "C" 0.0562 -13.756 1 32 0.0475 146.866 "C"
"33646" 0.797 1995 0.00241 0.358 396637 0.869 0.102 "E" 0.129 -6.076 1 52 0.0449 123.67 "B"
"146913" 0.881 1976 0.342 0.5 231493 0.566 0.00774 "C" 0.048 -15.22 1 23 0.0504 113.377 "C"
"9774" 0.229 1970 0.0191 0.452 428291 0.574 0.000111 "C" 0.112 -12.452 0 47 0.0674 142.076 "B"
"119193" 0.108 1991 0.43 0.475 334933 0.435 0.00376 "Eb" 0.203 -12.206 1 36 0.0367 129.577 "C"
"51316" 0.156 1990 0.000195 0.417 344400 0.798 2.89e-05 "C" 0.0831 -4.967 1 48 0.0368 98.117 "B"
"16082" 0.417 2002 0.192 0.596 175013 0.573 0 "D" 0.0881 -7.452 1 66 0.0285 78.554 "A"
"36687" 0.208 2010 0.0739 0.455 352187 0.623 0.000424 "Ab" 0.146 -3.878 1 54 0.0288 163.893 "B"
"99947" 0.821 1976 0.293 0.628 169880 0.595 1.72e-05 "Bb" 0.073 -10.178 1 27 0.036 143.043 "C"
"4332" 0.138 1943 0.943 0.24 209427 0.452 8.36e-05 "C" 0.323 -10.247 1 0 0.0366 86.113 "D"
"168733" 0.311 2011 0.0983 0.698 238867 0.758 0.0251 "E" 0.79 -6.841 1 44 0.086 101.973 "B"
"55453" 0.793 2011 0.517 0.556 351000 0.702 0 "C" 0.343 -10.079 0 55 0.205 155.948 "B"
